"YEAR","SEX","AGE","RACE","HISPAN","EDUC","EMPSTAT","INCTOT","FTOTINC"
2017,2,32,1,0,11,1,55000,55000
2017,2,27,2,0,11,1,47000,55000
2017,1,67,1,0,7,1,56700,56700
2017,2,69,1,0,8,3,47800,47800
2017,1,27,1,0,11,1,56000,56000
2017,2,29,1,0,10,1,36000,36000
2017,1,23,1,0,7,1,72000,72000
2017,2,23,2,0,10,1,15000,72000
2017,1,20,1,0,7,1,5000,5000
2017,1,20,1,0,7,1,4800,4800
2017,1,19,1,0,7,1,3500,3500
2017,1,19,3,0,7,3,0,0
2017,2,51,1,0,10,1,125000,652000
2017,1,53,1,0,11,1,527000,652000
2017,1,9,1,0,1,0,NA,652000
2017,1,6,1,0,1,0,NA,652000
2017,2,70,1,0,11,3,32100,56000
2017,1,73,1,0,10,3,23900,56000
2017,1,44,1,0,11,1,546000,575000
2017,2,43,1,0,10,1,29000,575000
2017,2,14,1,0,2,0,NA,575000
2017,1,11,1,0,1,0,NA,575000
2017,1,8,1,0,1,0,NA,575000
2017,1,53,1,0,7,1,50000,50000
2017,2,48,1,0,7,1,30000,38600
2017,2,20,3,0,6,2,8600,38600
2017,1,1,3,1,0,0,NA,38600
2017,2,21,3,0,6,1,31000,31000
2017,1,22,1,0,10,1,11800,31000
2017,1,71,1,0,10,3,52000,52000
2017,1,51,1,0,6,1,38000,38000
2017,2,32,1,0,10,1,54000,54000
2017,1,39,1,0,6,1,44000,54000
2017,1,64,1,0,6,3,11800,11800
2017,1,26,1,0,10,1,93000,93000
2017,1,26,1,0,10,1,81000,81000
2017,1,29,1,4,5,1,25000,55500
2017,2,25,1,4,6,1,500,55500
2017,1,7,1,4,1,0,NA,55500
2017,1,22,1,4,6,1,30000,55500
2017,2,44,3,0,6,1,40000,40000
2017,2,20,3,0,6,1,5000,40000
2017,1,40,1,0,6,1,34000,40000
2017,1,56,1,0,10,1,50000,75000
2017,2,56,1,0,10,1,25000,75000
2017,2,56,1,0,10,1,52000,52000
2017,2,47,1,0,11,1,92000,92000
2017,1,59,1,0,8,1,50000,92000
2017,2,52,1,0,11,2,74000,74000
2017,1,26,1,0,10,3,10500,74000
2017,1,54,1,0,10,1,60000,74000
2017,1,55,1,0,10,2,12000,12000
2017,2,51,1,0,10,2,133600,193700
2017,1,52,1,0,11,1,60100,193700
2017,2,23,1,0,10,1,20000,20000
2017,1,24,1,0,10,1,35000,35000
2017,2,23,1,0,10,1,30000,30000
2017,1,61,1,0,10,1,18100,18100
2017,2,58,1,0,6,1,25000,25000
2017,1,61,2,0,6,1,38000,25000
2017,1,46,2,0,6,3,200,200
2017,1,64,1,0,11,3,87400,87400
2017,1,66,1,0,11,3,74800,131100
2017,2,66,1,0,11,1,38800,131100
2017,2,23,3,0,10,1,17500,131100
2017,2,46,2,0,6,1,1500,8200
2017,2,19,2,0,7,1,6700,8200
2017,2,47,2,0,6,1,17000,33930
2017,1,57,2,0,6,1,16800,33930
2017,2,18,2,0,4,1,130,33930
2017,2,16,2,0,3,3,0,33930
2017,2,14,2,0,2,0,NA,33930
2017,1,13,2,0,2,0,NA,33930
2017,2,29,3,0,10,1,85000,85000
2017,1,25,1,0,10,1,35000,70000
2017,2,32,1,0,10,1,35000,70000
2017,1,28,1,0,10,1,33000,60000
2017,2,28,1,0,10,1,27000,60000
2017,1,31,1,0,10,1,90000,90000
2017,2,32,1,0,11,3,0,90000
2017,1,3,1,0,0,0,NA,90000
2017,2,3,1,0,0,0,NA,90000
2017,2,0,1,0,0,0,NA,90000
2017,1,59,1,0,10,1,42000,46000
2017,2,46,2,0,2,3,4000,46000
2017,2,6,3,0,1,0,NA,46000
2017,1,15,2,0,2,0,0,46000
2017,1,53,1,0,10,1,79190,79190
2017,1,25,1,0,10,1,23400,23400
2017,1,25,1,0,10,1,35000,35000
2017,1,28,1,0,10,1,45000,45000
2017,2,37,1,0,11,1,64000,45000
2017,2,34,1,0,10,1,78400,78400
2017,1,34,1,0,7,1,65000,78400
2017,1,53,1,0,11,1,169000,216200
2017,2,51,1,0,10,1,42400,216200
2017,2,17,1,1,5,1,4800,216200
2017,1,33,1,0,11,1,150000,150000
2017,2,61,2,0,6,3,9060,15060
2017,2,18,2,0,6,1,6000,15060
2017,2,61,1,0,7,1,20000,20000
2017,2,73,1,0,10,3,37200,20000
2017,1,33,3,0,6,1,25000,25000
2017,1,21,1,0,6,1,9900,9900
2017,1,23,1,0,7,1,5000,5000
2017,1,22,1,0,10,1,12000,12000
2017,1,21,1,0,6,1,6000,6000
2017,1,21,1,0,6,1,15000,15000
2017,1,21,1,2,6,1,30000,30000
2017,1,21,1,0,6,3,3200,3200
2017,1,20,1,0,6,1,3000,3000
2017,1,49,1,0,7,1,37500,37500
2017,1,44,2,0,10,1,60000,60000
2017,1,26,3,0,7,1,41000,74000
2017,2,25,3,0,8,1,33000,74000
2017,1,4,3,0,1,0,NA,74000
2017,2,2,3,0,0,0,NA,74000
2017,1,0,3,0,0,0,NA,74000
2017,2,32,1,0,11,1,43500,115560
2017,1,36,1,0,10,1,72060,115560
2017,2,37,1,0,10,1,1e+05,151000
2017,1,37,2,0,11,1,51000,151000
2017,1,0,3,0,0,0,NA,151000
2017,2,32,1,0,10,1,48000,48000
2017,1,26,1,0,10,1,84000,84000
2017,2,26,3,0,5,1,17400,17400
2017,2,6,3,0,1,0,NA,17400
2017,2,3,3,0,0,0,NA,17400
2017,1,1,3,0,0,0,NA,17400
2017,1,90,1,0,8,3,271000,279000
2017,2,88,1,0,10,3,8000,279000
2017,2,27,3,1,7,1,16000,43000
2017,2,24,1,0,6,1,27000,43000
2017,1,49,1,0,10,1,58500,58500
2017,1,59,2,0,6,1,30000,48000
2017,1,59,2,0,6,1,18000,48000
2017,1,62,2,0,6,3,11100,11100
2017,2,31,1,0,10,1,52000,52000
2017,1,32,1,0,10,1,70000,52000
2017,1,61,1,0,6,1,54000,70800
2017,2,63,1,0,6,3,16800,70800
2017,2,32,1,0,6,3,0,70800
2017,2,30,1,0,6,3,0,70800
2017,2,31,1,0,10,1,52500,78550
2017,1,30,1,0,10,1,26050,78550
2017,2,46,1,0,10,1,125000,125000
2017,2,11,1,0,2,0,NA,125000
2017,1,40,1,0,8,1,62000,125000
2017,1,35,1,0,11,1,487030,491730
2017,2,35,1,0,10,1,4700,491730
2017,1,12,1,0,2,0,NA,491730
2017,1,9,1,0,1,0,NA,491730
2017,1,7,1,0,1,0,NA,491730
2017,1,5,1,0,1,0,NA,491730
2017,2,47,3,1,6,3,4600,42600
2017,1,40,3,1,0,1,38000,42600
2017,2,30,2,0,6,3,12100,45100
2017,2,0,2,0,0,0,NA,45100
2017,2,0,2,0,0,0,NA,45100
2017,2,38,2,0,0,1,33000,45100
2017,1,28,2,0,6,1,24000,24000
2017,2,26,2,0,6,2,0,24000
2017,1,1,2,0,0,0,NA,24000
2017,2,27,1,0,10,1,70000,160000
2017,1,28,1,0,10,1,90000,160000
2017,1,29,3,0,8,1,45000,45000
2017,2,34,1,0,8,1,119800,119800
2017,1,87,1,0,6,3,13420,58690
2017,2,70,1,0,11,3,45270,58690
2017,2,91,3,0,2,3,10200,10200
2017,2,28,1,0,11,3,0,42000
2017,1,29,1,0,10,1,42000,42000
2017,1,56,1,0,6,3,9770,9770
2017,2,24,1,0,10,1,22000,22000
2017,2,28,1,0,10,2,5900,5900
2017,2,51,1,0,10,1,98560,98560
2017,1,55,1,0,10,1,6500,6500
2017,1,23,1,0,10,1,59000,59000
2017,2,70,1,0,11,3,30600,141100
2017,1,73,1,0,11,1,110500,141100
2017,2,28,1,0,11,1,54000,54000
2017,1,52,3,1,6,1,20000,81900
2017,2,44,3,1,6,1,37500,81900
2017,1,23,3,1,10,1,8000,81900
2017,1,21,3,1,6,1,11400,81900
2017,1,16,3,1,4,1,5000,81900
2017,2,50,1,0,11,1,40000,160000
2017,1,49,1,0,10,1,120000,160000
2017,1,14,1,0,2,0,NA,160000
2017,2,11,1,0,2,0,NA,160000
2017,1,49,1,0,7,2,16000,24100
2017,1,20,1,0,6,2,8100,24100
2017,2,62,1,0,7,3,0,0
2017,1,25,1,0,10,1,75000,75000
2017,1,25,1,0,10,1,38000,38000
2017,1,24,1,0,10,1,35000,35000
2017,1,25,1,0,10,1,55000,55000
2017,2,31,3,0,10,1,65000,65000
2017,1,29,1,0,10,1,55000,148000
2017,2,28,1,0,10,1,93000,148000
2017,2,24,2,0,10,1,64000,64000
2017,1,7,2,0,1,0,NA,64000
2017,1,5,2,0,1,0,NA,64000
2017,2,2,2,0,0,0,NA,64000
2017,1,52,1,4,7,1,59100,59100
2017,2,32,3,2,6,1,10100,10100
2017,2,12,3,2,2,0,NA,10100
2017,2,6,3,2,1,0,NA,10100
2017,1,4,3,2,1,0,NA,10100
2017,2,82,1,0,7,3,24000,24000
2017,1,28,1,0,10,1,40000,40000
2017,1,72,1,0,7,1,290800,293800
2017,2,44,1,0,8,1,3000,293800
2017,1,40,2,0,11,2,0,0
2017,2,66,1,0,7,1,49000,49000
2017,1,55,2,0,6,3,9480,9480
2017,2,38,1,0,11,1,70000,135000
2017,1,29,1,0,7,1,65000,135000
2017,1,2,1,0,0,0,NA,135000
2017,1,60,1,0,8,1,56300,56300
2017,2,37,3,0,10,3,40800,40800
2017,1,2,3,0,0,0,NA,40800
2017,1,35,1,0,8,1,5000,35000
2017,2,36,3,0,11,1,30000,35000
2017,1,48,2,0,8,1,10500,23500
2017,2,42,2,0,6,1,13000,23500
2017,2,16,2,0,5,3,0,23500
2017,1,16,2,0,3,3,0,23500
2017,1,12,2,0,2,0,NA,23500
2017,1,32,1,0,10,1,55000,56200
2017,2,30,1,0,10,2,1200,56200
2017,2,28,2,0,7,1,37000,37000
2017,1,6,2,0,1,0,NA,37000
2017,2,28,3,0,11,1,50000,50000
2017,1,28,3,4,10,1,43000,43000
2017,2,28,3,0,11,1,48090,48090
2017,2,19,2,0,5,3,0,18000
2017,2,14,2,0,2,0,NA,18000
2017,2,47,2,0,2,1,18000,18000
2017,1,41,1,0,10,1,9300,19800
2017,2,39,1,0,10,1,10500,19800
2017,2,4,1,0,1,0,NA,19800
2017,2,3,1,0,0,0,NA,19800
2017,2,1,1,0,0,0,NA,19800
2017,1,12,1,0,2,0,NA,19800
2017,1,23,3,0,10,1,7500,7500
2017,1,23,1,0,10,1,7000,7000
2017,1,23,1,0,10,1,7000,7000
2017,1,20,1,0,6,1,7000,7000
2017,2,62,1,0,7,3,15470,15470
2017,2,37,1,0,11,1,53500,126500
2017,1,47,1,0,11,1,70000,126500
2017,2,4,1,0,1,0,NA,126500
2017,2,4,1,0,1,0,NA,126500
2017,2,17,1,0,5,1,3000,126500
2017,1,41,1,0,7,1,90000,90000
2017,2,63,1,0,6,3,650,64650
2017,1,62,1,0,6,1,64000,64650
2017,1,48,1,0,6,1,70000,70000
2017,2,39,3,1,2,3,0,70000
2017,1,13,3,1,2,0,NA,70000
2017,1,12,3,1,2,0,NA,70000
2017,2,33,1,0,10,1,81000,172000
2017,1,34,1,0,11,1,91000,172000
2017,2,68,1,0,6,3,14550,35550
2017,2,70,1,0,8,3,15000,35550
2017,1,60,1,0,6,3,6000,35550
2017,1,45,3,0,10,1,52000,52000
2017,1,38,1,0,10,1,108000,108000
2017,1,14,1,0,2,0,NA,108000
2017,1,11,1,0,2,0,NA,108000
2017,1,45,2,0,6,1,16050,16050
2017,2,47,3,4,2,3,11700,35400
2017,1,53,3,4,5,1,23700,35400
2017,1,8,3,4,1,0,NA,35400
2017,2,31,1,0,11,1,125000,243000
2017,1,33,1,0,11,1,118000,243000
2017,1,35,3,0,0,1,20500,26500
2017,2,35,3,0,4,3,0,26500
2017,2,22,3,0,1,1,6000,26500
2017,1,12,3,0,2,0,NA,26500
2017,1,6,3,0,1,0,NA,26500
2017,1,6,3,0,1,0,NA,26500
2017,2,0,3,0,0,0,NA,26500
2017,2,0,3,0,0,0,NA,26500
2017,2,21,1,0,6,1,11000,11000
2017,2,20,3,0,6,1,16000,16000
2017,1,44,1,0,7,1,51000,132000
2017,2,44,1,0,10,1,81000,132000
2017,2,40,3,0,10,1,60500,204500
2017,1,45,1,0,11,1,144000,204500
2017,1,7,3,0,1,0,NA,204500
2017,1,4,3,0,1,0,NA,204500
2017,1,63,1,0,6,3,19040,19040
2017,2,62,1,0,8,1,137000,137000
2017,1,82,1,0,10,3,7500,18100
2017,2,79,1,0,11,3,10600,18100
2017,2,26,1,0,10,1,72000,72000
2017,1,54,1,0,6,1,43000,43000
2017,1,50,1,0,10,1,73080,143680
2017,2,46,1,0,10,1,70600,143680
2017,2,12,1,0,2,0,NA,143680
2017,2,10,1,0,2,0,NA,143680
2017,2,27,1,0,10,1,50000,50000
2017,2,31,1,0,10,1,53000,53000
2017,2,35,1,0,6,1,36300,37900
2017,1,38,2,0,7,1,1600,37900
2017,2,16,1,0,4,3,0,37900
2017,1,10,3,0,1,0,NA,37900
2017,1,6,3,0,0,0,NA,37900
2017,1,28,1,0,10,1,60000,60000
2017,2,79,1,0,6,3,66600,66600
2017,2,51,1,0,10,1,20000,20000
2017,1,23,1,0,6,1,34000,34000
2017,1,24,1,0,10,3,0,0
2017,1,70,2,0,7,3,10800,10800
2017,1,54,1,0,10,1,63020,63020
2017,2,75,1,0,6,3,170600,170600
2017,2,73,1,0,11,3,12700,63200
2017,1,73,1,0,8,3,35500,63200
2017,2,34,1,0,6,1,15000,63200
2017,2,2,3,4,0,0,NA,63200
2017,1,76,1,0,8,3,14800,14800
2017,1,37,1,0,10,1,50800,50800
2017,1,5,1,0,0,0,NA,50800
2017,1,15,1,0,2,0,0,50800
2017,2,42,1,0,8,1,2500,50800
2017,1,49,2,0,5,3,9770,9770
2017,1,65,1,0,5,3,36000,54000
2017,2,65,1,0,5,3,18000,54000
2017,1,45,1,0,10,1,93000,203000
2017,2,46,1,0,10,1,110000,203000
2017,2,15,1,0,3,0,0,203000
2017,1,12,1,0,2,0,NA,203000
2017,2,53,1,1,6,3,0,0
2017,1,38,3,0,10,1,56000,126000
2017,1,39,3,0,10,1,70000,126000
2017,1,29,3,0,10,1,30000,30000
2017,1,52,1,0,11,1,85000,85000
2017,1,53,1,0,11,1,118500,85000
2017,2,35,1,0,10,1,25000,25000
2017,2,56,1,0,6,1,70060,98080
2017,1,55,1,0,6,2,28020,98080
2017,2,40,1,0,10,1,57000,137000
2017,1,40,1,0,11,1,80000,137000
2017,1,4,1,0,1,0,NA,137000
2017,1,2,1,0,0,0,NA,137000
2017,1,87,3,0,6,3,10690,10690
2017,2,72,1,0,10,3,269200,269200
2017,2,40,1,0,8,1,12000,80000
2017,1,37,1,0,8,1,60000,80000
2017,1,19,1,0,6,1,8000,80000
2017,2,7,1,0,1,0,NA,80000
2017,2,64,1,0,7,1,46800,46800
2017,1,62,1,0,11,1,354000,414000
2017,2,62,1,0,11,1,60000,414000
2017,1,50,1,0,7,1,104000,139000
2017,2,48,1,0,10,1,35000,139000
2017,1,14,1,0,2,0,NA,139000
2017,1,12,1,0,2,0,NA,139000
2017,1,19,1,0,7,1,2500,2500
2017,1,19,1,0,7,3,2000,2000
2017,1,19,1,0,7,3,4500,4500
2017,1,19,1,0,7,1,4000,4000
2017,2,28,1,0,11,1,122000,122000
2017,2,27,1,0,11,1,28000,28000
2017,1,63,1,0,4,3,14000,91300
2017,2,67,1,0,7,1,77300,91300
2017,2,34,1,0,6,3,0,91300
2017,1,12,1,0,1,0,NA,91300
2017,1,7,1,0,0,0,NA,91300
2017,1,5,1,0,0,0,NA,91300
2017,1,24,1,0,10,1,120000,132000
2017,2,23,1,0,10,1,12000,132000
2017,2,1,1,0,0,0,NA,132000
2017,2,54,1,0,11,1,71000,71000
2017,2,17,1,0,5,2,0,71000
2017,2,27,1,0,10,1,37000,37000
2017,1,21,1,0,10,1,40150,40150
2017,1,22,1,0,7,1,10000,10000
2017,1,21,1,0,7,1,20000,20000
2017,2,51,1,0,10,1,100500,100500
2017,1,56,1,0,6,3,1e+05,1e+05
2017,2,26,1,0,11,1,50000,50000
2017,1,28,1,0,10,3,32000,32000
2017,2,28,1,2,10,3,20000,32000
2017,2,22,1,0,6,1,7800,7800
2017,2,22,1,0,10,1,6000,6000
2017,2,22,1,0,10,1,17000,17000
2017,2,22,1,0,6,1,5000,5000
2017,1,36,1,0,8,1,32000,32000
2017,2,51,1,0,10,1,52100,60100
2017,1,59,1,0,6,3,8000,60100
2017,2,24,1,0,10,1,14000,14000
2017,2,29,1,0,6,1,18400,18400
2017,1,24,1,0,7,1,21900,21900
2017,1,81,1,0,11,3,192000,247000
2017,2,80,1,0,11,3,55000,247000
2017,2,71,1,0,6,3,13000,36900
2017,1,76,3,0,6,3,14400,36900
2017,2,51,1,0,6,3,9500,36900
2017,2,35,1,0,10,1,40700,40700
2017,1,35,1,0,10,1,43220,40700
2017,2,91,1,0,6,3,18000,18000
2017,1,81,1,0,7,3,24100,24100
2017,2,39,2,0,8,3,0,46700
2017,1,24,2,0,6,1,22900,46700
2017,1,15,2,0,2,0,0,46700
2017,2,13,2,0,2,0,NA,46700
2017,1,13,2,0,2,0,NA,46700
2017,2,59,2,0,6,3,8800,46700
2017,1,30,2,0,6,3,15000,46700
2017,1,7,2,0,1,0,NA,46700
2017,2,39,3,0,0,1,36000,36000
2017,2,24,3,0,6,3,0,36000
2017,1,4,3,0,1,0,NA,36000
2017,1,2,3,0,0,0,NA,36000
2017,1,1,3,0,0,0,NA,36000
2017,2,38,3,0,6,1,50600,50600
2017,1,68,2,0,11,3,8900,8900
2017,1,67,2,0,7,3,12800,12800
2017,2,38,3,0,7,1,120000,126300
2017,1,29,2,0,6,1,5500,126300
2017,1,28,2,0,4,3,800,126300
2017,2,84,1,0,2,3,8800,54800
2017,1,53,1,0,11,1,46000,54800
2017,2,63,2,0,6,1,15600,28600
2017,1,58,2,0,10,3,13000,28600
2017,2,49,1,0,7,1,75800,75800
2017,2,52,2,0,8,2,0,0
2017,1,34,3,4,0,1,50000,90000
2017,2,32,3,4,0,1,40000,90000
2017,2,4,3,4,1,0,NA,90000
2017,2,30,1,0,10,1,10000,10000
2017,1,36,1,0,7,1,109000,145000
2017,2,38,1,0,10,1,36000,145000
2017,2,13,1,0,2,0,NA,145000
2017,1,11,1,0,1,0,NA,145000
2017,2,9,1,0,1,0,NA,145000
2017,2,65,1,0,11,3,9600,9600
2017,2,56,1,0,10,1,62000,142000
2017,1,62,2,0,11,1,80000,142000
2017,2,30,1,0,10,1,25000,29500
2017,1,34,3,0,8,1,4500,29500
2017,1,52,3,0,6,1,26000,67800
2017,2,50,3,0,0,3,8800,67800
2017,2,29,3,0,6,1,25000,67800
2017,2,24,3,0,10,2,8000,67800
2017,1,21,3,0,7,3,0,67800
2017,2,22,3,0,6,1,10200,16200
2017,1,24,3,0,6,3,6000,16200
2017,1,4,3,0,0,0,NA,16200
2017,1,0,3,0,0,0,NA,16200
2017,1,77,1,0,6,3,15650,16100
2017,2,80,1,0,6,3,450,16100
2017,1,61,1,0,7,1,135000,165000
2017,2,59,1,0,7,1,30000,165000
2017,1,48,1,0,10,2,199000,199000
2017,1,40,1,0,6,1,80000,136000
2017,2,42,1,0,7,1,16000,136000
2017,1,12,1,0,2,0,NA,136000
2017,1,37,1,0,7,1,40000,136000
2017,1,62,1,0,11,1,143000,228000
2017,2,60,1,0,11,1,85000,228000
2017,1,30,1,0,10,1,2e+05,3e+05
2017,2,30,1,0,10,1,1e+05,3e+05
2017,1,46,1,0,10,1,30000,66500
2017,2,47,1,0,10,1,35000,66500
2017,2,19,1,0,6,1,1500,66500
2017,1,18,1,0,5,3,0,66500
2017,2,12,1,0,2,0,NA,66500
2017,1,37,1,0,7,1,44000,44000
2017,2,62,1,0,11,1,91000,171000
2017,1,64,1,0,11,1,80000,171000
2017,2,36,1,0,10,1,8000,8000
2017,2,1,1,0,0,0,NA,8000
2017,1,37,1,0,10,1,43220,43220
2017,1,32,1,0,10,3,0,0
2017,2,32,1,0,10,1,33000,33000
2017,2,28,1,0,6,1,10000,10000
2017,1,68,1,0,6,1,41600,41600
2017,2,60,1,0,6,1,63000,63000
2017,1,40,3,1,2,1,35000,40000
2017,2,42,3,1,3,3,0,40000
2017,1,17,3,1,5,1,5000,40000
2017,1,15,3,1,3,0,0,40000
2017,1,54,3,0,6,3,21600,34600
2017,1,30,3,0,6,1,13000,34600
2017,1,36,1,0,6,1,61000,61000
2017,1,38,3,0,6,2,30000,30000
2017,1,35,1,0,10,1,48600,108600
2017,2,36,1,0,11,1,60000,108600
2017,2,1,1,0,0,0,NA,108600
2017,2,0,1,0,0,0,NA,108600
2017,2,21,1,0,7,2,1200,1200
2017,2,21,1,0,7,2,8000,8000
2017,2,21,1,0,6,1,12000,12000
2017,1,20,1,1,7,1,10000,10000
2017,2,19,1,0,6,1,3000,3000
2017,1,26,1,0,11,3,2900,1200
2017,1,35,1,0,10,3,0,40000
2017,2,36,1,0,10,1,40000,40000
2017,2,2,1,0,0,0,NA,40000
2017,2,2,1,0,0,0,NA,40000
2017,2,59,1,0,10,1,26980,26980
2017,1,49,3,0,7,1,125000,125000
2017,2,45,1,0,6,3,0,125000
2017,1,34,1,0,11,1,155000,223000
2017,2,31,1,0,11,1,68000,223000
2017,2,72,1,0,11,1,153150,285750
2017,1,72,1,0,10,3,132600,285750
2017,1,32,1,0,7,1,40000,75000
2017,2,33,1,0,7,1,35000,75000
2017,1,48,3,1,2,1,20000,88000
2017,2,51,3,1,0,1,30000,88000
2017,2,26,3,1,8,1,38000,88000
2017,2,73,1,0,11,1,2600,2600
2017,2,60,1,0,10,1,83000,100500
2017,1,70,1,0,6,3,17500,100500
2017,2,39,1,0,10,1,57000,99500
2017,1,43,1,0,7,1,42500,99500
2017,1,4,1,0,1,0,NA,99500
2017,1,2,1,0,0,0,NA,99500
2017,2,0,1,0,0,0,NA,99500
2017,1,45,2,0,6,3,100,100
2017,2,32,2,0,11,1,45220,48220
2017,1,35,2,0,10,1,3000,48220
2017,2,0,2,0,0,0,NA,48220
2017,2,65,1,0,8,1,95000,104600
2017,1,68,1,0,8,3,9600,104600
2017,2,28,1,0,10,1,75020,75020
2017,2,32,1,0,10,1,124000,124000
2017,1,39,1,1,10,1,50000,124000
2017,2,27,2,0,7,1,11200,12700
2017,1,27,2,0,7,1,1500,12700
2017,2,4,2,0,0,0,NA,12700
2017,2,3,2,0,0,0,NA,12700
2017,1,1,2,0,0,0,NA,12700
2017,2,0,2,0,0,0,NA,12700
2017,1,34,3,0,8,1,23500,23500
2017,1,35,1,0,10,1,125000,133000
2017,2,35,1,0,10,1,8000,133000
2017,2,4,1,0,1,0,NA,133000
2017,2,25,2,0,7,1,15000,25000
2017,1,2,2,0,0,0,NA,25000
2017,1,19,2,0,6,1,10000,25000
2017,1,67,1,0,8,3,8900,8900
2017,2,63,1,0,7,1,22200,22200
2017,1,30,3,0,11,1,22000,22000
2017,1,31,3,0,11,1,10000,10000
2017,1,25,1,0,10,1,22000,22000
2017,1,62,1,0,11,1,71100,71100
2017,1,64,1,0,6,1,508000,551700
2017,2,57,3,0,10,3,43700,551700
2017,2,81,1,0,6,3,34600,34600
2017,2,27,1,0,10,1,20000,20000
2017,1,54,1,0,10,1,1e+05,196300
2017,2,56,1,0,10,1,95000,196300
2017,2,16,1,0,4,1,500,196300
2017,2,16,1,0,4,1,800,196300
2017,2,67,1,0,10,3,9600,110500
2017,1,81,1,0,11,3,100900,110500
2017,2,95,1,0,7,3,170600,170600
2017,1,24,1,0,10,1,48000,48000
2017,2,23,1,0,10,1,18000,48000
2017,2,45,1,0,11,1,99150,99150
2017,2,11,1,0,2,0,NA,99150
2017,1,5,1,0,1,0,NA,99150
2017,1,40,1,0,11,1,90000,105500
2017,2,39,1,0,11,1,15500,105500
2017,2,2,1,0,0,0,NA,105500
2017,2,0,1,0,0,0,NA,105500
2017,2,34,1,0,7,3,30000,30000
2017,2,31,1,0,11,1,111000,209000
2017,1,32,1,0,10,1,98000,209000
2017,2,45,1,0,7,3,560,72560
2017,1,66,1,0,11,1,60000,72560
2017,2,21,1,0,7,1,12000,72560
2017,1,32,1,0,10,1,99000,99000
2017,2,44,2,0,6,1,28600,28600
2017,1,38,1,0,11,1,91000,177000
2017,2,37,1,0,10,1,86000,177000
2017,2,10,1,0,1,0,NA,177000
2017,1,7,1,0,1,0,NA,177000
2017,1,24,3,0,7,1,23000,23000
2017,2,34,1,0,11,1,68000,118000
2017,1,37,1,0,10,1,50000,118000
2017,1,2,1,0,0,0,NA,118000
2017,2,0,1,0,0,0,NA,118000
2017,1,72,1,0,10,1,59800,59800
2017,1,56,3,0,6,3,294000,294000
2017,1,30,1,0,10,1,30000,30000
2017,2,51,2,0,10,1,87130,87130
2017,2,86,1,0,6,3,25300,25300
2017,1,38,2,0,11,1,32000,64000
2017,1,42,2,0,11,1,32000,64000
2017,1,42,3,4,6,1,40000,40000
2017,1,30,3,4,6,1,10700,10700
2017,2,68,1,0,10,1,46000,46000
2017,2,26,1,0,10,1,70000,70000
2017,1,63,1,0,6,1,27100,27100
2017,1,49,1,0,10,1,3800,3800
2017,2,9,1,0,1,0,NA,NA
2017,1,55,1,0,11,1,145000,145000
2017,2,46,1,0,11,3,0,145000
2017,2,9,1,0,1,0,NA,145000
2017,2,46,3,0,10,1,42000,54000
2017,1,47,3,0,7,1,12000,54000
2017,1,21,1,0,6,1,5000,5000
2017,1,22,1,0,7,1,30000,30000
2017,1,21,1,0,6,1,6000,6000
2017,1,21,1,0,4,1,25000,25000
2017,1,21,1,0,7,3,0,0
2017,2,74,1,0,10,3,47600,47600
2017,2,49,1,0,8,1,50000,50000
2017,2,14,1,0,2,0,NA,50000
2017,2,66,1,0,6,3,9600,54700
2017,1,67,1,0,6,1,45100,54700
2017,2,53,1,0,6,3,14200,14200
2017,2,33,1,0,11,1,47500,102500
2017,1,31,1,0,10,1,55000,102500
2017,1,34,3,0,10,1,503000,503000
2017,1,21,3,0,8,3,10000,10000
2017,1,19,3,0,6,1,500,500
2017,1,18,3,0,5,1,2500,2500
2017,1,20,1,0,6,1,6400,6400
2017,2,19,3,0,6,1,1000,1000
2017,1,20,1,0,6,1,13700,13700
2017,1,19,1,0,6,2,1000,1000
2017,2,84,2,0,6,3,12000,12000
2017,1,61,1,0,6,3,18400,18400
2017,2,48,1,0,10,1,26200,97400
2017,1,55,1,0,10,1,71200,97400
2017,1,12,1,0,2,0,NA,97400
2017,2,10,1,0,1,0,NA,97400
2017,1,28,3,4,1,1,35000,69900
2017,2,34,3,4,1,1,16900,69900
2017,2,6,3,4,1,0,NA,69900
2017,2,11,3,4,2,0,NA,69900
2017,1,17,3,4,3,1,18000,69900
2017,2,30,1,0,10,1,81000,148000
2017,1,36,1,0,10,1,67000,148000
2017,1,37,3,0,6,1,9000,9000
2017,1,46,1,0,0,3,0,0
2017,1,27,1,0,10,1,65000,65000
2017,1,27,1,0,10,1,40000,40000
2017,1,26,1,0,10,1,38000,38000
2017,1,43,1,0,7,1,75000,75000
2017,2,54,3,1,2,3,114000,134000
2017,2,50,3,1,0,1,20000,134000
2017,2,14,3,1,2,0,NA,134000
2017,2,11,3,1,2,0,NA,134000
2017,1,29,1,0,11,1,130000,130000
2017,2,55,2,0,0,1,12500,12500
2017,1,52,1,0,11,1,517000,604000
2017,2,57,1,0,11,1,75000,604000
2017,1,24,1,0,10,1,12000,604000
2017,2,52,1,0,10,1,32000,32000
2017,2,27,1,1,10,1,48000,48000
2017,1,32,3,0,8,1,60000,48000
2017,2,53,1,0,10,1,88180,88180
2017,2,44,3,0,0,1,48500,48500
2017,2,26,3,0,6,1,29000,48500
2017,1,24,3,0,6,2,32800,48500
2017,2,22,3,0,6,1,10000,48500
2017,1,20,3,0,6,1,1600,48500
